ICICIPRULI | 2018-03 | implausible_roce | roce=563.1 is outside a plausible range (data source issue)
ICICIPRULI | 2019-03 | implausible_roce | roce=594.7 is outside a plausible range (data source issue)
ICICIPRULI | 2020-03 | implausible_roce | roce=295.1 is outside a plausible range (data source issue)
ICICIPRULI | 2021-03 | implausible_roce | roce=810.1 is outside a plausible range (data source issue)
ICICIPRULI | 2022-03 | implausible_roce | roce=633.9 is outside a plausible range (data source issue)
ICICIPRULI | 2023-03 | implausible_roce | roce=461.9 is outside a plausible range (data source issue)
ICICIPRULI | 2024-03 | implausible_roce | roce=754.0 is outside a plausible range (data source issue)
LT | 2013-03 | implausible_roce | roce=620.3 is outside a plausible range (data source issue)
LT | 2014-03 | implausible_roce | roce=734.9 is outside a plausible range (data source issue)
LT | 2015-03 | implausible_roce | roce=582.0 is outside a plausible range (data source issue)
LT | 2016-03 | implausible_roce | roce=628.4 is outside a plausible range (data source issue)
LT | 2017-03 | implausible_roce | roce=453.2 is outside a plausible range (data source issue)
LT | 2018-03 | implausible_roce | roce=463.4 is outside a plausible range (data source issue)
LT | 2019-03 | implausible_roce | roce=428.0 is outside a plausible range (data source issue)
LT | 2020-03 | implausible_roce | roce=349.8 is outside a plausible range (data source issue)
LT | 2021-03 | implausible_roce | roce=253.7 is outside a plausible range (data source issue)
INDIGO | 2013-03 | implausible_roce | roce=53649.4 is outside a plausible range (data source issue)
INDIGO | 2014-03 | implausible_roce | roce=56837.0 is outside a plausible range (data source issue)
INDIGO | 2015-03 | implausible_roce | roce=38552.6 is outside a plausible range (data source issue)
INDIGO | 2016-03 | implausible_roce | roce=9076.4 is outside a plausible range (data source issue)
INDIGO | 2017-03 | implausible_roce | roce=10603.3 is outside a plausible range (data source issue)
INDIGO | 2018-03 | implausible_roce | roce=12697.4 is outside a plausible range (data source issue)
INDIGO | 2019-03 | implausible_roce | roce=12851.6 is outside a plausible range (data source issue)
INDIGO | 2020-03 | implausible_roce | roce=10910.6 is outside a plausible range (data source issue)
INDIGO | 2021-03 | implausible_roce | roce=1734.6 is outside a plausible range (data source issue)
INDIGO | 2022-03 | implausible_roce | roce=3067.2 is outside a plausible range (data source issue)
INDIGO | 2023-03 | implausible_roce | roce=5427.8 is outside a plausible range (data source issue)
INDIGO | 2024-03 | implausible_roce | roce=4953.5 is outside a plausible range (data source issue)
ABB | 2024-03 | roce_source_mismatch | computed=36.54 vs source=46.0 (formula discrepancy)
BAJFINANCE | 2024-03 | roce_source_mismatch | computed=4.17 vs source=11.9 (formula discrepancy)
BAJAJ-AUTO | 2024-03 | roce_source_mismatch | computed=27.21 vs source=33.5 (formula discrepancy)
BEL | 2024-03 | roce_source_mismatch | computed=3628.35 vs source=34.6 (formula discrepancy)
BEL | 2024-03 | roe_source_mismatch | computed=4744.05 vs source=26.3 (formula discrepancy)
BAJAJHLDNG | 2024-03 | roce_source_mismatch | computed=2.81 vs source=13.1 (formula discrepancy)
ADANIPOWER | 2024-03 | roce_source_mismatch | computed=18.39 vs source=32.2 (formula discrepancy)
ADANIPOWER | 2024-03 | roe_source_mismatch | computed=48.28 vs source=57.1 (formula discrepancy)
BAJAJFINSV | 2024-03 | roce_source_mismatch | computed=11.45 vs source=21.14 (formula discrepancy)
BAJAJFINSV | 2024-03 | roe_source_mismatch | computed=25.85 vs source=11.72 (formula discrepancy)
ASIANPAINT | 2024-03 | roce_source_mismatch | computed=31.75 vs source=41.75 (formula discrepancy)
ADANIGREEN | 2024-03 | roce_source_mismatch | computed=7.25 vs source=96.5 (formula discrepancy)
ADANIENT | 2024-03 | roe_source_mismatch | computed=8.53 vs source=13.64 (formula discrepancy)
TRENT | 2024-03 | roe_source_mismatch | computed=36.31 vs source=27.2 (formula discrepancy)
TCS | 2024-03 | roe_source_mismatch | computed=50.94 vs source=0.52 (data source issue)
INFY | 2024-03 | roce_source_mismatch | computed=32.91 vs source=40.0 (formula discrepancy)
IRCTC | 2024-03 | roce_source_mismatch | computed=42.83 vs source=53.8 (formula discrepancy)
IRCTC | 2024-03 | roe_source_mismatch | computed=34.4 vs source=40.4 (formula discrepancy)
SBILIFE | 2024-03 | roce_source_mismatch | computed=1.14 vs source=13.2 (formula discrepancy)
LICI | 2024-03 | roce_source_mismatch | computed=39.05 vs source=63.79 (formula discrepancy)
LICI | 2024-03 | roe_source_mismatch | computed=49.45 vs source=63.61 (formula discrepancy)
LT | 2024-03 | roce_source_mismatch | computed=118.53 vs source=17.18 (formula discrepancy)
LT | 2024-03 | roe_source_mismatch | computed=77.67 vs source=10.49 (formula discrepancy)
LTIM | 2024-03 | roce_source_mismatch | computed=25.21 vs source=34.1 (formula discrepancy)
M&M | 2024-03 | roce_source_mismatch | computed=11.54 vs source=26.98 (formula discrepancy)
MARUTI | 2024-03 | roce_source_mismatch | computed=15.59 vs source=23.67 (formula discrepancy)
NESTLEIND | 2024-03 | roce_source_mismatch | computed=143.15 vs source=185.43 (formula discrepancy)
NESTLEIND | 2024-03 | roe_source_mismatch | computed=117.75 vs source=135.61 (formula discrepancy)
PNB | 2024-03 | roe_source_mismatch | computed=61.32 vs source=8.7 (formula discrepancy)
PFC | 2024-03 | roce_source_mismatch | computed=3.48 vs source=9.96 (formula discrepancy)
PFC | 2024-03 | roe_source_mismatch | computed=26.16 vs source=19.49 (formula discrepancy)
BOSCHLTD | 2024-03 | roce_source_mismatch | computed=13.76 vs source=20.6 (formula discrepancy)
ICICIPRULI | 2024-03 | roce_source_mismatch | computed=753.98 vs source=8.75 (formula discrepancy)
BPCL | 2024-03 | roe_source_mismatch | computed=35.51 vs source=41.9 (formula discrepancy)
CHOLAFIN | 2024-03 | roce_source_mismatch | computed=3.37 vs source=10.4 (formula discrepancy)
TATASTEEL | 2024-03 | roe_source_mismatch | computed=-5.33 vs source=6.55 (formula discrepancy)
CIPLA | 2024-03 | roce_source_mismatch | computed=67.6 vs source=22.8 (formula discrepancy)
COALINDIA | 2024-03 | roce_source_mismatch | computed=98.17 vs source=63.6 (formula discrepancy)
COALINDIA | 2024-03 | roe_source_mismatch | computed=45.17 vs source=52.0 (formula discrepancy)
TATAMOTORS | 2024-03 | roe_source_mismatch | computed=37.46 vs source=49.4 (formula discrepancy)
DRREDDY | 2024-03 | roce_source_mismatch | computed=21.36 vs source=26.5 (formula discrepancy)
ICICIGI | 2024-03 | roce_source_mismatch | computed=145.23 vs source=22.5 (formula discrepancy)
EICHERMOT | 2024-03 | roce_source_mismatch | computed=20.21 vs source=31.1 (formula discrepancy)
GODREJCP | 2024-03 | roce_source_mismatch | computed=17.17 vs source=26.49 (formula discrepancy)
GODREJCP | 2024-03 | roe_source_mismatch | computed=-4.45 vs source=6.77 (formula discrepancy)
HAL | 2024-03 | roce_source_mismatch | computed=2590.99 vs source=38.9 (formula discrepancy)
HAL | 2024-03 | roe_source_mismatch | computed=3816.58 vs source=28.9 (formula discrepancy)
HDFCLIFE | 2024-03 | roce_source_mismatch | computed=645.95 vs source=6.61 (formula discrepancy)
HEROMOTOCO | 2024-03 | roce_source_mismatch | computed=173.71 vs source=29.1 (formula discrepancy)
HINDALCO | 2024-03 | roce_source_mismatch | computed=113.58 vs source=11.3 (formula discrepancy)
HINDUNILVR | 2024-03 | roce_source_mismatch | computed=87.32 vs source=27.2 (formula discrepancy)
SHRIRAMFIN | 2024-03 | roce_source_mismatch | computed=4.06 vs source=11.3 (formula discrepancy)
INDIGO | 2024-03 | roce_source_mismatch | computed=4953.54 vs source=24.5 (formula discrepancy)
SIEMENS | 2024-09 | roce_source_mismatch | computed=17.74 vs source=25.6 (formula discrepancy)
